participant_id,random_id,repeat_false_alarm_rate,repeat_hit_rate,trial_index,trial_number,time_elapsed,trial_phase,trial_kind,response,rt,confidence_response,correct,is_right,choice_images,correct_image,choice,experiment_purpose,Q1,technical_issues
flamingo,p6labg5etft,0.00666666666666671,0.9,355,4,503755,Test,exemplar,1,1527,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eheadphones2.jpg"",""stimuli\\EXEMPLAR\\USED\\Eheadphones1.jpg""]",stimuli\EXEMPLAR\USED\Eheadphones1.jpg,stimuli\EXEMPLAR\USED\Eheadphones1.jpg,Testing how well we rememeber images and if we can recall them mixed in with similar images.,"Color, angle orientation, quality",no
flamingo,p6labg5etft,0.00666666666666671,0.9,357,5,507016,Test,state,0,1265,5,true,1,"[""stimuli\\STATE\\USED\\Sstoplight1.jpg"",""stimuli\\STATE\\USED\\Sstoplight2.jpg""]",stimuli\STATE\USED\Sstoplight1.jpg,stimuli\STATE\USED\Sstoplight1.jpg,Testing how well we rememeber images and if we can recall them mixed in with similar images.,"Color, angle orientation, quality",no
flamingo,p6labg5etft,0.00666666666666671,0.9,359,6,510522,Test,exemplar,0,1905,3,false,0,"[""stimuli\\EXEMPLAR\\USED\\Emicroscope1.jpg"",""stimuli\\EXEMPLAR\\USED\\Emicroscope2.jpg""]",stimuli\EXEMPLAR\USED\Emicroscope2.jpg,stimuli\EXEMPLAR\USED\Emicroscope1.jpg,Testing how well we rememeber images and if we can recall them mixed in with similar images.,"Color, angle orientation, quality",no
flamingo,p6labg5etft,0.00666666666666671,0.9,361,7,515777,Test,state,0,2588,3,true,1,"[""stimuli\\STATE\\USED\\Sgiftbag1.jpg"",""stimuli\\STATE\\USED\\Sgiftbag2.jpg""]",stimuli\STATE\USED\Sgiftbag1.jpg,stimuli\STATE\USED\Sgiftbag1.jpg,Testing how well we rememeber images and if we can recall them mixed in with similar images.,"Color, angle orientation, quality",no
flamingo,p6labg5etft,0.00666666666666671,0.9,363,8,519407,Test,exemplar,0,1479,2,false,0,"[""stimuli\\EXEMPLAR\\USED\\Ewheelchair2.jpg"",""stimuli\\EXEMPLAR\\USED\\Ewheelchair1.jpg""]",stimuli\EXEMPLAR\USED\Ewheelchair1.jpg,stimuli\EXEMPLAR\USED\Ewheelchair2.jpg,Testing how well we rememeber images and if we can recall them mixed in with similar images.,"Color, angle orientation, quality",no
flamingo,p6labg5etft,0.00666666666666671,0.9,365,9,523873,Test,exemplar,1,2017,2,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ecalculator2.jpg"",""stimuli\\EXEMPLAR\\USED\\Ecalculator1.jpg""]",stimuli\EXEMPLAR\USED\Ecalculator1.jpg,stimuli\EXEMPLAR\USED\Ecalculator1.jpg,Testing how well we rememeber images and if we can recall them mixed in with similar images.,"Color, angle orientation, quality",no
flamingo,p6labg5etft,0.00666666666666671,0.9,367,10,527753,Test,exemplar,0,1920,3,true,1,"[""stimuli\\EXEMPLAR\\USED\\Econe2.jpg"",""stimuli\\EXEMPLAR\\USED\\Econe1.jpg""]",stimuli\EXEMPLAR\USED\Econe2.jpg,stimuli\EXEMPLAR\USED\Econe2.jpg,Testing how well we rememeber images and if we can recall them mixed in with similar images.,"Color, angle orientation, quality",no
flamingo,p6labg5etft,0.00666666666666671,0.9,369,11,530836,Test,exemplar,0,1559,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ecake1.jpg"",""stimuli\\EXEMPLAR\\USED\\Ecake2.jpg""]",stimuli\EXEMPLAR\USED\Ecake1.jpg,stimuli\EXEMPLAR\USED\Ecake1.jpg,Testing how well we rememeber images and if we can recall them mixed in with similar images.,"Color, angle orientation, quality",no
flamingo,p6labg5etft,0.00666666666666671,0.9,371,12,534048,Test,exemplar,0,908,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eglobe2.jpg"",""stimuli\\EXEMPLAR\\USED\\Eglobe1.jpg""]",stimuli\EXEMPLAR\USED\Eglobe2.jpg,stimuli\EXEMPLAR\USED\Eglobe2.jpg,Testing how well we rememeber images and if we can recall them mixed in with similar images.,"Color, angle orientation, quality",no
flamingo,p6labg5etft,0.00666666666666671,0.9,373,13,536935,Test,state,1,1092,5,true,1,"[""stimuli\\STATE\\USED\\Spadlock2.jpg"",""stimuli\\STATE\\USED\\Spadlock1.jpg""]",stimuli\STATE\USED\Spadlock1.jpg,stimuli\STATE\USED\Spadlock1.jpg,Testing how well we rememeber images and if we can recall them mixed in with similar images.,"Color, angle orientation, quality",no
flamingo,p6labg5etft,0.00666666666666671,0.9,375,14,541603,Test,exemplar,1,2427,3,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eholepunch2.jpg"",""stimuli\\EXEMPLAR\\USED\\Eholepunch1.jpg""]",stimuli\EXEMPLAR\USED\Eholepunch1.jpg,stimuli\EXEMPLAR\USED\Eholepunch1.jpg,Testing how well we rememeber images and if we can recall them mixed in with similar images.,"Color, angle orientation, quality",no
flamingo,p6labg5etft,0.00666666666666671,0.9,377,15,544445,Test,state,1,1133,4,true,1,"[""stimuli\\STATE\\USED\\Sdishwasher1.jpg"",""stimuli\\STATE\\USED\\Sdishwasher2.jpg""]",stimuli\STATE\USED\Sdishwasher2.jpg,stimuli\STATE\USED\Sdishwasher2.jpg,Testing how well we rememeber images and if we can recall them mixed in with similar images.,"Color, angle orientation, quality",no
flamingo,p6labg5etft,0.00666666666666671,0.9,379,16,547280,Test,exemplar,1,1539,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eturtle2.jpg"",""stimuli\\EXEMPLAR\\USED\\Eturtle1.jpg""]",stimuli\EXEMPLAR\USED\Eturtle1.jpg,stimuli\EXEMPLAR\USED\Eturtle1.jpg,Testing how well we rememeber images and if we can recall them mixed in with similar images.,"Color, angle orientation, quality",no
flamingo,p6labg5etft,0.00666666666666671,0.9,381,17,550858,Test,exemplar,1,1358,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ehanger2.jpg"",""stimuli\\EXEMPLAR\\USED\\Ehanger1.jpg""]",stimuli\EXEMPLAR\USED\Ehanger1.jpg,stimuli\EXEMPLAR\USED\Ehanger1.jpg,Testing how well we rememeber images and if we can recall them mixed in with similar images.,"Color, angle orientation, quality",no
flamingo,p6labg5etft,0.00666666666666671,0.9,383,18,553531,Test,exemplar,0,1238,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Etoyhand2.jpg"",""stimuli\\EXEMPLAR\\USED\\Etoyhand1.jpg""]",stimuli\EXEMPLAR\USED\Etoyhand2.jpg,stimuli\EXEMPLAR\USED\Etoyhand2.jpg,Testing how well we rememeber images and if we can recall them mixed in with similar images.,"Color, angle orientation, quality",no
flamingo,p6labg5etft,0.00666666666666671,0.9,385,19,556984,Test,exemplar,1,1618,1,false,0,"[""stimuli\\EXEMPLAR\\USED\\Ebread1.jpg"",""stimuli\\EXEMPLAR\\USED\\Ebread2.jpg""]",stimuli\EXEMPLAR\USED\Ebread1.jpg,stimuli\EXEMPLAR\USED\Ebread2.jpg,Testing how well we rememeber images and if we can recall them mixed in with similar images.,"Color, angle orientation, quality",no
flamingo,p6labg5etft,0.00666666666666671,0.9,387,20,561471,Test,exemplar,1,1928,2,false,0,"[""stimuli\\EXEMPLAR\\USED\\Eladder1.jpg"",""stimuli\\EXEMPLAR\\USED\\Eladder2.jpg""]",stimuli\EXEMPLAR\USED\Eladder1.jpg,stimuli\EXEMPLAR\USED\Eladder2.jpg,Testing how well we rememeber images and if we can recall them mixed in with similar images.,"Color, angle orientation, quality",no
flamingo,p6labg5etft,0.00666666666666671,0.9,389,21,564510,Test,exemplar,0,1141,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ebracelet1.jpg"",""stimuli\\EXEMPLAR\\USED\\Ebracelet2.jpg""]",stimuli\EXEMPLAR\USED\Ebracelet1.jpg,stimuli\EXEMPLAR\USED\Ebracelet1.jpg,Testing how well we rememeber images and if we can recall them mixed in with similar images.,"Color, angle orientation, quality",no
flamingo,p6labg5etft,0.00666666666666671,0.9,391,22,568551,Test,state,1,1703,4,true,1,"[""stimuli\\STATE\\USED\\Sscales2.jpg"",""stimuli\\STATE\\USED\\Sscales1.jpg""]",stimuli\STATE\USED\Sscales1.jpg,stimuli\STATE\USED\Sscales1.jpg,Testing how well we rememeber images and if we can recall them mixed in with similar images.,"Color, angle orientation, quality",no
flamingo,p6labg5etft,0.00666666666666671,0.9,393,23,571441,Test,state,0,1358,2,true,1,"[""stimuli\\STATE\\USED\\Ssweater1.jpg"",""stimuli\\STATE\\USED\\Ssweater2.jpg""]",stimuli\STATE\USED\Ssweater1.jpg,stimuli\STATE\USED\Ssweater1.jpg,Testing how well we rememeber images and if we can recall them mixed in with similar images.,"Color, angle orientation, quality",no
flamingo,p6labg5etft,0.00666666666666671,0.9,395,24,575714,Test,exemplar,0,1326,2,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ebell1.jpg"",""stimuli\\EXEMPLAR\\USED\\Ebell2.jpg""]",stimuli\EXEMPLAR\USED\Ebell1.jpg,stimuli\EXEMPLAR\USED\Ebell1.jpg,Testing how well we rememeber images and if we can recall them mixed in with similar images.,"Color, angle orientation, quality",no
flamingo,p6labg5etft,0.00666666666666671,0.9,397,25,578793,Test,state,0,1342,5,true,1,"[""stimuli\\STATE\\USED\\Sbriefcasemetal1.JPG"",""stimuli\\STATE\\USED\\Sbriefcasemetal2.JPG""]",stimuli\STATE\USED\Sbriefcasemetal1.JPG,stimuli\STATE\USED\Sbriefcasemetal1.JPG,Testing how well we rememeber images and if we can recall them mixed in with similar images.,"Color, angle orientation, quality",no
flamingo,p6labg5etft,0.00666666666666671,0.9,399,26,582677,Test,state,0,1783,2,true,1,"[""stimuli\\STATE\\USED\\Sbook1.JPG"",""stimuli\\STATE\\USED\\Sbook2.JPG""]",stimuli\STATE\USED\Sbook1.JPG,stimuli\STATE\USED\Sbook1.JPG,Testing how well we rememeber images and if we can recall them mixed in with similar images.,"Color, angle orientation, quality",no
flamingo,p6labg5etft,0.00666666666666671,0.9,401,27,585342,Test,state,0,1109,5,true,1,"[""stimuli\\STATE\\USED\\Sskull2.jpg"",""stimuli\\STATE\\USED\\Sskull1.jpg""]",stimuli\STATE\USED\Sskull2.jpg,stimuli\STATE\USED\Sskull2.jpg,Testing how well we rememeber images and if we can recall them mixed in with similar images.,"Color, angle orientation, quality",no
flamingo,p6labg5etft,0.00666666666666671,0.9,403,28,591257,Test,state,0,4120,2,false,0,"[""stimuli\\STATE\\USED\\Spolarbear1.jpg"",""stimuli\\STATE\\USED\\Spolarbear2.jpg""]",stimuli\STATE\USED\Spolarbear2.jpg,stimuli\STATE\USED\Spolarbear1.jpg,Testing how well we rememeber images and if we can recall them mixed in with similar images.,"Color, angle orientation, quality",no
flamingo,p6labg5etft,0.00666666666666671,0.9,405,29,594067,Test,state,1,1326,3,false,0,"[""stimuli\\STATE\\USED\\Sbooks2.JPG"",""stimuli\\STATE\\USED\\Sbooks1.JPG""]",stimuli\STATE\USED\Sbooks2.JPG,stimuli\STATE\USED\Sbooks1.JPG,Testing how well we rememeber images and if we can recall them mixed in with similar images.,"Color, angle orientation, quality",no
flamingo,p6labg5etft,0.00666666666666671,0.9,407,30,597938,Test,state,1,1317,5,true,1,"[""stimuli\\STATE\\USED\\Sbrie2.JPG"",""stimuli\\STATE\\USED\\Sbrie1.JPG""]",stimuli\STATE\USED\Sbrie1.JPG,stimuli\STATE\USED\Sbrie1.JPG,Testing how well we rememeber images and if we can recall them mixed in with similar images.,"Color, angle orientation, quality",no
